path1, path2
74358, 59963
90873, 23940
115276, 59027
116489, 16720
94362, 48454
93633, 28426
4687, 131468
120005, 90226
110224, 95368
76663, 149581
47786, 7503
90789, 11979
40514, 42799
31078, 87735
88943, 137159
59523, 90118
57181, 46557
22647, 10172
11095, 122609
31681, 141778
111238, 51687
123660, 28914
118356, 24532
9897, 18947
21756, 34865
209, 147482
4973, 103142
132934, 18920
11599, 81001
116913, 23640
111729, 67206
34636, 144211
78216, 137077
127904, 54306
15951, 30412
76027, 120832
111039, 27765
104756, 64208
54798, 106389
100493, 144872
65610, 140189
22168, 46827
89091, 8461
79807, 50277
143385, 66863
50756, 34873
74273, 137267
87393, 13385
130874, 110098
99252, 38317
109727, 3999
124200, 69873
145973, 100946
10031, 27846
73337, 148545
68372, 25790
59801, 98887
140648, 72461
11918, 123974
28959, 137778
130458, 105497
123160, 136461
22573, 141989
81896, 48339
40123, 71330
73074, 38391
15294, 60252
105904, 54952
114437, 36324
2380, 82497
8513, 93057
111805, 124188
78375, 76496
134386, 123691
124402, 82421
121600, 90569
16045, 147535
110602, 143455
12802, 42914
32087, 137667
21919, 88765
104929, 140953
4295, 93016
132245, 104852
51659, 73884
87915, 20854
37433, 71927
65984, 86524
146140, 97718
26331, 26494
115066, 41108
110829, 3697
29383, 118270
29737, 30118
6953, 119501
34535, 92149
76138, 38910
58954, 85343
125207, 9666
104945, 145604
18437, 70713
10494, 94094
108906, 85444
25891, 29602
137024, 87109
54805, 11371
92809, 27198
86865, 5823
107255, 40479
7191, 37076
119411, 26168
10125, 138761
15263, 43530
33770, 148434
10695, 36996
88054, 107550
68727, 58684
960, 25701
5761, 15270
50576, 24816
35906, 88104
97938, 19809
38655, 4099
28041, 138780
39581, 52461
34016, 138493
144883, 8173
85910, 93032
4570, 25428
7014, 66911
107770, 149500
71834, 56778
22102, 37529
41071, 59505
123847, 37020
27800, 7990
87930, 147358
72427, 141330
4417, 29140
41680, 145035
53093, 96551
104065, 5874
72004, 141485
28924, 123128
115949, 10159
3389, 120783
99743, 65409
122569, 125697
54835, 73652
135396, 42005
12761, 128263
103403, 129855
103331, 40504
49876, 12326
34005, 32580
89286, 111260
87265, 131328
41846, 134293
127182, 66749
45608, 128542
52833, 15872
15875, 18509
8561, 63552
143124, 35841
23447, 139587
109612, 118969
80481, 72008
102244, 99176
84676, 54341
62041, 66696
101442, 147886
65428, 132143
73530, 42479
37334, 58800
21782, 71076
14608, 137477
121601, 121708
106458, 25704
138531, 125797
53880, 76191
32873, 105941
69642, 88569
6385, 74218
130409, 66231
149315, 85189
53738, 125602
37029, 53143
110458, 36676
90117, 101333
69107, 124866
86132, 62801
78366, 146311
86378, 98345
40248, 101638
9682, 31819
147873, 131611
120234, 148891
66655, 92860
43145, 39957
89981, 20886
56051, 96145
542, 134017
13653, 147386
74127, 25239
66855, 80720
10873, 36963
12069, 112955
148132, 109824
124339, 2769
132570, 46575
56092, 131062
139481, 43401
2270, 67210
30243, 79767
53137, 99444
68490, 143889
145216, 124553
117980, 98255
45572, 33978
35353, 71320
104843, 32818
13004, 52984
109238, 144328
102611, 1628
64456, 143047
61690, 78843
100777, 137712
18672, 10774
49374, 100052
81886, 145491
26912, 108547
128827, 149048
84388, 13876
118161, 122691
83672, 58860
88092, 16454
25838, 128599
71435, 138454
140859, 132879
67534, 12350
108059, 73248
122026, 17808
102951, 3444
140961, 72468
118115, 80178
79238, 10745
61387, 25187
113254, 148747
105454, 17976
19422, 25502
134411, 105160
127305, 30090
67795, 41490
77374, 112652
25728, 149357
139754, 98794
101652, 140026
41494, 43407
84130, 2046
43938, 143058
130934, 108565
109602, 68486
6779, 131262
110148, 127273
22107, 39278
65482, 778
40100, 84525
6196, 20240
25977, 105710
15903, 55822
108296, 27305
16352, 117928
66349, 128673
102852, 144350
53278, 30278
97560, 106424
22194, 66754
135664, 76737
40576, 15313
93301, 84462
135270, 55705
125571, 55858
28177, 130358
138467, 125199
122471, 147447
106981, 149367
120703, 135406
16959, 138566
129780, 95999
74617, 106106
12471, 120738
115525, 22607
13674, 148519
12476, 6335
132121, 142492
136542, 138853
138956, 130576
89935, 34560
115683, 125722
80923, 62512
113077, 46047
74826, 65392
141929, 113315
62386, 21801
12408, 14829
74953, 43640
105408, 36536
62408, 73418
115784, 11372
128469, 90630
39435, 8377
127421, 83037
119649, 124630
41358, 64744
147991, 97701
81249, 100438
40159, 74663
40842, 42836
35695, 28082
82551, 41755
18910, 101018
79326, 132083
104711, 59000
139731, 54449
27740, 64978
146937, 30
127877, 102232
105769, 49594
28482, 137957
93835, 80255
21346, 15052
39803, 148299
17442, 121334
73081, 14542
14398, 52042
90416, 27647
140489, 21056
68749, 102667
2326, 135708
78094, 64893
70363, 111594
52556, 13741
133877, 87173
117669, 118457
109511, 91131
32971, 134499
42623, 31643
75604, 32823
107211, 121857
94197, 115917
83784, 145329
100989, 53345
41664, 140106
73338, 145292
23077, 6750
141526, 126262
49189, 143034
47458, 39069
35302, 42343
104175, 47081
72232, 101468
49028, 141967
104462, 119248
142940, 87649
31005, 6596
49836, 1063
1079, 46974
110266, 137715
76579, 68474
143308, 50904
104844, 118080
44218, 22260
27071, 96952
40131, 84808
143337, 125256
96613, 44233
97409, 117837
92392, 123434
15516, 22896
7617, 92042
111116, 19602
55388, 47686
143915, 30571
16850, 130050
33889, 6260
40759, 109566
81702, 141493
124058, 13949
94456, 84543
83751, 135949
21213, 105389
134597, 100489
104355, 7679
2055, 39952
138811, 71509
63706, 108706
24361, 51635
31052, 44347
107524, 68248
74976, 8591
4173, 62660
65921, 101681
110623, 35572
66840, 110469
142831, 138992
125287, 15794
67419, 146781
49297, 28388
47890, 30238
97034, 34600
122360, 38445
94254, 137731
28530, 92222
8543, 132708
139368, 148499
140471, 82128
112740, 21630
144120, 48066
141058, 20552
59002, 145478
30869, 28474
64476, 127469
146364, 92649
16458, 63928
1853, 83868
88347, 39948
136399, 111839
34969, 93515
146345, 85236
12781, 129525
138061, 152
21019, 145844
133259, 107036
34183, 10595
144562, 113244
20075, 128435
95208, 94923
118077, 112878
19763, 52607
22853, 112949
54215, 16354
70320, 79657
19802, 119340
30495, 58877
145399, 56701
8063, 79266
25533, 26436
128524, 53505
58240, 45957
65704, 64096
62407, 11408
139427, 142558
104686, 52700
57676, 1747
55275, 53489
56903, 135667
149370, 46166
86866, 20448
67754, 65528
66066, 28791
11487, 60141
63392, 55649
29480, 128921
85455, 78264
33832, 49084
1689, 146397
133826, 104639
129893, 109909
95241, 55530
69924, 47299
20595, 12022
56499, 51715
35997, 17397
65260, 115303
141799, 121247
55026, 61391
109281, 33961
66312, 106158
51976, 113228
74320, 113343
146148, 147341
60199, 39667
74729, 142880
139013, 36944
84864, 130691
54556, 30570
11244, 56605
9583, 33890
118303, 98097
77784, 129550
67939, 20123
56117, 113864
121134, 16474
132416, 69781
37790, 96560
20921, 121932
8318, 16222
16314, 146293
77105, 141502
73405, 99908
29757, 95126
149481, 107415
36431, 58618
88750, 10319
130382, 96562
52665, 8428
35937, 21693
119910, 87937
9702, 80836
56235, 137081
50483, 44669
29156, 116934
100445, 147127
726, 87891
119513, 42897
77051, 63455
10041, 104437
23959, 24536
2828, 114226
107075, 149130
61376, 51353
97584, 124024
137148, 13852
91550, 61890
135172, 65619
94955, 75478
138284, 139671
87894, 49550
84092, 139128
23899, 91038
146815, 133792
6403, 27976
133045, 34081
6861, 100982
90896, 79281
29476, 26679
43176, 70938
3273, 104304
87047, 57322
140643, 62237
97280, 96798
32727, 41900
17246, 43214
146338, 56115
52068, 145293
92274, 126917
138903, 99507
26908, 8891
7235, 79023
97915, 107767
33937, 713
113838, 63118
68018, 10273
54601, 10935
98630, 112228
146285, 115772
120658, 108145
120794, 140544
62529, 24833
18092, 25031
146515, 149550
142935, 70317
56933, 63647
128135, 81588
11044, 102772
89102, 58326
71846, 119085
66059, 83612
115854, 126484
20509, 95292
102263, 31460
130109, 14142
46923, 91861
32721, 55534
26945, 90177
142634, 93703
28726, 65893
16748, 136287
32829, 3492
40461, 58695
67102, 9729
58804, 3524
134572, 92208
33351, 124794
81362, 61116
27507, 122227
120512, 131516
4891, 15627
104207, 58765
57380, 93569
120735, 40402
52552, 27916
122409, 141113
35834, 97968
11489, 16888
91104, 110868
122337, 65488
70285, 81258
148985, 40684
506, 144908
137420, 56872
44630, 149294
103086, 124570
18430, 112779
23141, 36023
45535, 28237
5280, 144547
85220, 78458
8348, 45278
134077, 53091
63643, 106480
109058, 121933
10144, 26023
145653, 100689
77955, 144537
109025, 144970
41640, 119717
39247, 20720
27650, 97830
117683, 131684
104974, 50818
23535, 100454
99689, 130537
127521, 17118
114433, 101216
105464, 144217
66825, 129244
137056, 104666
28732, 69003
132190, 73783
83659, 78610
51377, 76066
76808, 1000
26852, 74772
109720, 52558
57508, 113702
86314, 73290
138507, 130636
149156, 71311
83283, 14657
139887, 96855
115452, 28104
63831, 11909
27561, 60418
77083, 35959
117060, 49298
30789, 143542
439, 110958
86914, 127926
43622, 144813
19985, 113120
123326, 76458
12908, 54931
1662, 143353
44695, 117614
74329, 45746
66678, 11598
110314, 111819
11846, 22579
97026, 77965
107901, 27533
23435, 106639
31024, 98321
47351, 128209
60723, 54498
23636, 106938
23830, 26342
56025, 138381
57250, 32576
44385, 32701
81937, 135842
49473, 72408
44119, 89420
132052, 20802
127698, 106022
97964, 83562
112126, 4313
123790, 135119
24044, 106311
30585, 115765
140167, 67384
146043, 26811
7049, 142526
53889, 121175
85892, 31727
103400, 66159
145942, 127425
43842, 21541
97393, 64535
121438, 88150
138989, 64358
110938, 11362
17489, 27935
60573, 103211
106290, 98479
69452, 83215
29207, 148858
27186, 4691
81943, 98703
28182, 25723
120072, 41941
54199, 67304
45297, 3932
85778, 17594
27668, 112942
63723, 143551
72067, 81039
128997, 1407
46784, 93676
2759, 139657
119215, 94750
16361, 129099
78738, 11694
14846, 6028
62427, 146204
146634, 118622
67842, 52501
104294, 9985
20967, 100874
46627, 11400
114325, 30452
52506, 139506
105338, 38351
7234, 67548
105367, 122931
3110, 79440
106097, 64701
69143, 43750
6767, 4605
83290, 94748
56678, 31495
47227, 63391
113431, 136575
98313, 131259
2026, 111652
40186, 97948
102002, 29078
98254, 24668
134336, 57504
62438, 120045
94203, 125440
29441, 122092
121676, 9934
114867, 134049
91706, 72617
45947, 38212
78910, 81471
109797, 17677
24496, 70168
61415, 122087
28361, 88731
8011, 117506
42396, 94352
113470, 46104
24625, 131751
116770, 11348
119317, 109817
65041, 69263
19442, 11275
53, 19814
92725, 139870
75475, 142839
44182, 28807
40643, 137899
25658, 20190
51398, 44102
56537, 133151
71436, 108155
48596, 108025
81387, 122636
53846, 149693
43097, 20396
123896, 148435
43393, 50233
10447, 15120
48258, 141573
67657, 110276
136496, 95050
55237, 15069
98780, 145052
75859, 73454
106829, 29554
79404, 37136
54277, 31187
113147, 44526
14967, 145824
114106, 26089
97129, 137059
83683, 117003
55088, 68460
46763, 124134
124878, 121613
45475, 114521
96073, 19653
110147, 78294
83302, 119999
106730, 56992
32977, 10188
126723, 67988
28100, 111881
78141, 74283
73428, 77297
60337, 127584
45031, 58952
49186, 102773
145145, 13457
44050, 144121
41473, 103962
144051, 59549
83291, 122389
37369, 26840
27727, 53444
95643, 120893
73795, 52446
46556, 51233
28481, 21767
108448, 29478
88153, 129089
116880, 74374
29373, 67780
29626, 109432
40740, 140079
893, 101797
9052, 142669
115714, 57036
125443, 74712
109353, 60604
32361, 50521
142622, 51798
102072, 78879
6521, 20955
83538, 59799
58521, 55010
125773, 108649
66073, 39925
80160, 40223
128359, 98970
121992, 119805
138617, 44914
126898, 91984
82892, 61526
117509, 105313
88306, 61485
22140, 98926
11463, 53529
124156, 22015
15236, 1259
149657, 69522
144713, 24643
117734, 24075
98212, 136730
79333, 125479
13298, 93085
117550, 93724
115891, 79572
112563, 147468
82444, 50261
9618, 133062
69827, 8986
36412, 54848
34381, 144945
57536, 8454
115935, 129956
74503, 112952
7034, 9356
22619, 93059
105328, 117108
81053, 84840
5477, 15564
117221, 16824
17066, 94712
126646, 35402
102384, 91511
133233, 6167
149094, 91366
75574, 87387
106014, 62256
69288, 64562
60947, 2182
47332, 34279
61079, 43350
29490, 106429
144858, 117318
108507, 108961
59738, 1219
102640, 60321
110820, 117926
7150, 50715
149615, 59737
91845, 54434
138246, 125396
42259, 96089
104390, 21735
136531, 3263
130764, 15779
137808, 62944
44999, 133885
145044, 128935
88660, 97800
34975, 60759
125115, 100223
128903, 146968
8687, 101055
139726, 137980
126377, 138280
36352, 145974
45337, 17454
66529, 7145
97970, 125788
19289, 99512
28293, 112787
103926, 49858
105442, 85495
127239, 124399
2907, 14494
117055, 110055
13223, 28854
15962, 143208
59032, 137587
53030, 53391
118480, 137569
708, 133335
96684, 80617
13149, 70267
54514, 11193
93803, 74403
106340, 66659
28800, 121897
56764, 57955
138755, 93230
14165, 123063
62450, 24077
145042, 70128
78561, 110563
89282, 34960
145008, 23676
44384, 125096
111942, 113646
105869, 139073
43909, 112268
10661, 13719
50331, 125177
56148, 48708
71788, 22551
148496, 727
54494, 108341
19710, 93663
53924, 88171
133172, 3667
11378, 60204
84027, 131650
112087, 41778
58415, 14835
111103, 23631
36533, 74263
143668, 116264
115224, 133302
106869, 134706
65125, 24104
110772, 104387
101799, 130157
48307, 11365
60206, 37452
86768, 87713
26775, 23741
34257, 144252
138382, 148014
17718, 101634
121434, 138514
54102, 55729
76693, 105532
37710, 110406
2172, 44838
108715, 59016
131311, 114249
146021, 22350
84008, 113191
74598, 100378
119330, 21194
23367, 72943
136561, 127109
50531, 75687
75211, 14201
58568, 63839
30589, 18199
23645, 119917
25953, 37725
114954, 90803
90080, 80272
11223, 42506
52175, 63757
61847, 86815
138229, 23608
147120, 127026
118899, 50450
69555, 75352
77891, 46492
79523, 95331
3178, 105744
121456, 37397
30178, 3268
109149, 133004
70398, 9127
2131, 80105
23043, 133881
114124, 21045
79167, 122219
74176, 7020
149943, 129852
77660, 76486
110815, 46003
140273, 129132
145754, 147689
26125, 122589
34803, 46671
86016, 45035
114850, 49706
55127, 143387
113168, 13690
116681, 122873
111852, 118675
111221, 10827
73091, 104562
83656, 66506
8041, 102050
69786, 6631
31965, 77642
53198, 84833
146856, 112599
86507, 26794
103002, 14450
70095, 16733
61246, 135711
124032, 118682
8805, 96501
121461, 81835
23957, 9697
114525, 11249
89489, 50004
14182, 77343
76700, 127628
132372, 140755
15306, 70878
52315, 54221
47028, 107667
54703, 13155
52420, 146053
45162, 119863
99973, 71120
83466, 141218
21679, 13245
133402, 11338
14560, 122748
138658, 135989
11360, 61626
69079, 83366
111699, 39231
21771, 126890
74578, 127517
29686, 144164
111008, 52222
6157, 810
84751, 139755
139803, 121387
57521, 145793
93321, 72193
148849, 5948
137182, 16605
124691, 61779
79239, 117134
56758, 16189
101245, 5402
115217, 5363
98201, 68099
29619, 13064
134765, 139869
63856, 108877
138666, 67114
20315, 94439
68296, 139899
12482, 24721
83972, 57732
115716, 27202
59218, 5461
24497, 87499
25255, 118156
131517, 2778
30393, 128381
32428, 9527
147021, 108086
117429, 53907
51529, 15674
107032, 137998
116519, 6654
105515, 82848
121953, 90993
16747, 75348
7674, 16503
57117, 66143
59781, 136632
67084, 103566
13196, 52216
48338, 5584
62888, 12784
53452, 147799
121627, 69753
28292, 33585
126252, 12573
105880, 100481
110962, 72365
124690, 8243
123021, 80289
70377, 39339
39072, 31483
32978, 6008
65148, 34676
114184, 85671
124201, 113557
12104, 46691
19533, 61878
46062, 94676
34789, 123441
52557, 53011
100787, 72757
69328, 31010
4703, 64617
140044, 68341
125201, 90377
39220, 41189
77842, 29576
16866, 140513
13826, 59155
1588, 123955
79986, 62646
74759, 91358
16093, 47270
107821, 139343
77007, 71189
141244, 89635
55204, 100286
71155, 24670
100956, 128594
5500, 120806
59384, 48083
74332, 135935
63053, 30478
113337, 102785
48897, 72515
61501, 129353
96545, 95323
106715, 88892
111386, 58689
136798, 144894
72699, 132611
116478, 20682
94294, 89342
139270, 82599
148091, 59080
38104, 91562
38964, 1117
77391, 66444
97350, 16461
120345, 31570
75686, 28996
101065, 147668
139799, 40905
92926, 14799
65804, 56874
136933, 29933
93459, 143326
99300, 103253
113439, 146062
99500, 47117
17741, 7992
57357, 96300
24885, 80071
114271, 124280
47094, 79062
18891, 67347
61289, 77936
135657, 95101
32247, 31539
68746, 119860
33013, 71400
93074, 46379
11965, 134072
31762, 69918
37330, 127739
136210, 100272
31821, 55782
147995, 132049
86073, 82679
89785, 31747
54085, 118549
15563, 60773
20718, 69549
103170, 110744
137370, 90363
30583, 116385
105456, 128589
149072, 44896
72436, 53200
48980, 118130
105721, 45452
81950, 76633
47595, 86353
111326, 149650
31389, 91767
51520, 119544
148192, 76247
148931, 6436
76613, 114237
33957, 147681
108283, 18157
57788, 87128
33762, 142123
59351, 43808
12997, 84026
60, 128030
78342, 109325
109972, 78612
142992, 58317
22716, 95936
51938, 62602
17207, 128759
65110, 84090
115172, 87687
100952, 111479
45453, 60698
86641, 115254
98515, 25826
25328, 30652
128598, 48032
30224, 129775
149329, 3423
110123, 77851
78555, 12727
116722, 37669
131700, 105207
4134, 23872
30864, 100305
51432, 17497
128144, 92398
40551, 110496
141034, 84729
108085, 23577
6257, 87135
75029, 94000
83378, 131869
73011, 73510
38845, 89067
85453, 64286
115245, 80326
101383, 70278
115248, 104823
145944, 97400
17906, 77475
105439, 143386
148759, 61197
134471, 48372
55726, 142621
58929, 26144
133461, 12969
79423, 52938
88244, 38462
114359, 113329
90624, 69810
86644, 56437
138207, 108039
60392, 24128
29897, 64703
83026, 115770
32473, 94636
149238, 147349
87530, 141764
130941, 65053
72934, 17092
98355, 48531
64986, 85106
61913, 99416
132099, 44706
90813, 38598
64958, 81509
59403, 28744
67882, 74027
129742, 118158
88524, 145787
111969, 136085
10664, 24642
7762, 11732
47566, 44153
141382, 130115
37037, 3243
83850, 113532
138097, 28819
85604, 142910
84946, 25679
43628, 102867
31815, 78500
37940, 40686
78309, 59684
88423, 21948
32265, 146344
49687, 68461
122958, 361
147821, 130088
146673, 14620
71236, 95268
119325, 125110
68607, 65108
14092, 51911
112167, 36305
50176, 111734
38956, 143148
123376, 3130
9460, 47098
108746, 116458
66866, 23255
138439, 7558
115322, 47277
114468, 32522
73289, 110976
26554, 123755
15482, 124268
66132, 76472
32982, 87338
20789, 43499
106269, 149438
137709, 136431
93907, 6115
129288, 93647
149207, 5397
96024, 7914
74921, 12313
140830, 136239
65797, 4423
60942, 5004
141580, 45794
90018, 64512
79009, 138186
149323, 148696
56589, 28912
44588, 125814
23720, 10839
90319, 27031
133002, 103758
107985, 28948
57299, 27029
52577, 91707
1206, 27580
71304, 114234
48369, 135346
55072, 106503
63906, 148292
133454, 103066
134400, 50058
64264, 99468
148630, 37028
46037, 26237
81331, 25899
2942, 6666
123985, 100408
140441, 72418
63796, 126032
33451, 119600
26084, 88747
148936, 44305
94576, 61012
106071, 85427
92178, 15169
55229, 77103
134759, 77564
132142, 49313
1584, 78273
48927, 45874
66624, 98706
20934, 98167
16889, 48373
46138, 68160
117596, 138238
132375, 113678
144246, 81646
10633, 54285
94099, 83787
32238, 101477
16161, 20540
43641, 89308
12175, 87647
141924, 58571
13547, 69799
84675, 114209
73479, 72238
103234, 90733
44718, 50063
24160, 86042
103289, 20997
115333, 117900
42357, 33399
17721, 79506
130682, 45509
18138, 83603
51599, 142444
30422, 3075
90158, 101685
112226, 7215
149883, 88314
138198, 120791
130897, 113709
135407, 41080
112634, 109315
149008, 86210
59513, 62426
88001, 110131
44060, 71465
111147, 37246
93487, 132509
55615, 5636
112129, 101783
8305, 76659
70889, 75412
127583, 8500
113209, 64672
24055, 123257
104357, 4530
50441, 93902
44225, 130471
66533, 24464
109177, 9753
82342, 5622
60724, 81195
30482, 88622
112458, 44368
140511, 108313
141062, 37580
29692, 35826
82789, 103856
17455, 11889
100183, 84142
78053, 22550
22689, 140229
66995, 9903
44668, 149753
127016, 46839
95457, 90910
13932, 79096
47568, 35048
86026, 89105
142791, 148407
63629, 1646
46374, 52317
108312, 77128
72919, 86999
29535, 18276
92941, 108848
46641, 32700
103127, 125520
102449, 41739
148356, 28889
4418, 44357
142564, 123809
43514, 28898
2363, 139515
93449, 61802
144604, 114385
147686, 84326
130909, 83906
12582, 33869
104147, 108797
93762, 136311
88715, 74616
96877, 102991
91152, 7106
134919, 47134
14463, 143767
32973, 4084
67459, 133555
7648, 88986
96503, 17754
34643, 26648
91600, 94347
105156, 84272
127048, 7396
123681, 96234
19152, 36335
83895, 44748
54816, 3122
48397, 102301
106930, 77265
112076, 102084
47050, 55690
12589, 123998
36142, 92206
148220, 34748
55271, 21836
56909, 49366
26574, 4112
3058, 63515
50187, 75224
113177, 72947
111109, 146157
118023, 132744
78384, 140474
12886, 85020
7623, 140436
30784, 123102
61980, 17058
118745, 127340
35213, 24385
8917, 78638
11325, 16521
118142, 90313
116138, 79117
127990, 40007
10283, 146966
137996, 89867
110748, 127855
84423, 140318
18060, 61121
1245, 53184
112192, 10413
61277, 121903
62120, 19082
121425, 53135
149300, 121482
129771, 52083
39229, 83782
134783, 118834
62114, 125333
143075, 131360
62318, 76218
40015, 43891
50898, 6185
52356, 64308
20768, 26627
140494, 25830
58136, 64388
94444, 20167
63273, 115393
85283, 16385
3412, 115385
108501, 90641
127940, 93391
119381, 45931
122932, 11178
35673, 1420
88014, 134212
131526, 115375
125811, 103138
95082, 35057
38592, 146460
45736, 109137
148938, 136497
82079, 14802
92883, 31703
129255, 42670
122791, 60073
136381, 59870
26426, 32061
138619, 18663
59690, 69535
91126, 59893
17768, 24255
134560, 81166
28816, 66326
77425, 60451
5336, 50617
98109, 106047
91256, 82089
125200, 69342
33349, 72594
122761, 147300
128952, 126001
28015, 136550
74017, 30971
17770, 145639
135651, 19417
29460, 77670
105283, 34342
121215, 109503
30031, 83980
55122, 31211
63555, 49209
87328, 137488
139175, 43613
58444, 40568
46883, 95526
147876, 146235
38331, 8886
135466, 24091
131181, 60347
148105, 115911
87054, 20575
7423, 18788
124963, 132443
87779, 63064
102374, 66235
21844, 149587
127804, 21021
138562, 45470
60169, 574
13051, 90911
78497, 79213
63499, 78735
100054, 42916
80097, 29638
89571, 74980
63219, 138628
106690, 118140
74128, 131595
120206, 49794
24648, 100835
55917, 55841
32613, 19946
32472, 35898
95487, 79509
582, 84369
98464, 98034
117721, 137002
99541, 87868
37950, 37930
136193, 50168
72262, 109739
105000, 88885
51726, 48985
106245, 91185
145680, 38555
133912, 11207
83077, 39120
140889, 120039
72121, 19075
20505, 25663
22468, 133414
5111, 96274
147261, 25316
77894, 6589
136274, 57870
77588, 69082
8113, 112150
48642, 15407
65607, 117787
33417, 11661
147368, 101853
98469, 22934
24634, 139561
14062, 53453
90395, 64879
26249, 75390
49968, 110645
100974, 87544
26166, 14499
21838, 149547
60099, 15296
134487, 80594
10057, 32309
69824, 10983
99923, 75385
35199, 35978
76061, 139747
71683, 103948
32078, 87777
18875, 61160
123887, 87629
139679, 21967
15792, 109209
38929, 64811
77489, 39707
9480, 143778
100733, 105146
17504, 9126
794, 60007
109242, 73470
144744, 49060
142161, 75951
20374, 131709
132798, 89580
36576, 138552
47072, 83907
81430, 136695
29365, 103184
41840, 73492
17968, 121579
103803, 65616
104228, 404
107963, 52408
102428, 87082
126172, 41389
84354, 43314
68963, 7954
57047, 52458
125275, 7402
62074, 92930
139328, 88349
635, 65923
57625, 133964
108937, 16925
82021, 131418
23067, 149242
107151, 115814
58687, 72765
116738, 139826
48101, 140419
126955, 123001
129356, 11666
2569, 55915
62028, 120789
5848, 149024
30595, 82198
113300, 97702
130277, 16974
32604, 71966
44705, 105285
4810, 130553
35022, 17447
7803, 125103
51078, 138297
49428, 89699
92020, 71429
57898, 49230
75405, 7256
44396, 24760
88656, 131730
30442, 141476
39384, 106492
44643, 55030
24442, 126988
44894, 143438
42147, 112459
15616, 111693
114569, 41121
137852, 90273
17647, 42245
131251, 9982
485, 91341
142450, 89218
2698, 71553
9487, 136322
113049, 12232
11671, 67103
97365, 135302
127197, 8760
146313, 2692
129993, 83173
99701, 34127
56790, 60447
138993, 26463
50453, 19790
113119, 101555
130513, 85528
48033, 97670
97246, 17811
127380, 81242
107300, 54490
68083, 149327
62936, 98490
118149, 26740
136186, 16308
144334, 50090
23815, 43306
10907, 55762
118301, 135201
52122, 109143
89760, 61629
145104, 35759
51283, 12555
125487, 116855
24806, 39299
144126, 6975
114, 47778
116587, 123926
32985, 97359
119702, 7248
145913, 55883
91337, 52910
41174, 7949
107444, 103497
133813, 79095
131018, 56624
10800, 133566
39691, 70564
55368, 47383
51568, 90137
131027, 71370
15556, 30395
46654, 111849
94567, 99020
50285, 62178
114046, 116666
9916, 20313
27519, 99362
102458, 74014
99752, 87879
69490, 134524
2266, 77856
44562, 113896
62917, 32944
5087, 2435
113152, 31158
94268, 76083
88135, 96571
58461, 5613
3, 110188
89181, 67830
144994, 82183
16429, 42958
41785, 74179
103120, 60123
30914, 111556
13216, 146392
89065, 129636
79301, 31713
121035, 98224
34823, 48496
68208, 84645
81475, 100664
69888, 3440
55918, 69819
47651, 49879
98522, 59903
115231, 145430
147852, 103199
138596, 28857
79641, 68302
120682, 102273
78113, 77487
82004, 140299
124114, 54044
91791, 111460
105843, 126137
83306, 131445
15874, 102732
149956, 95183
26205, 17452
16928, 82572
92192, 21517
125822, 111813
77781, 148394
69864, 69679
58342, 111829
96734, 115166
93900, 42652
38302, 90087
85410, 103544
66438, 42346
98025, 119133
38745, 32007
145083, 52480
105443, 27562
105395, 149158
44680, 89679
117671, 116325
3547, 70313
39718, 107323
121686, 26299
120905, 140034
59356, 20154
82070, 114539
141959, 92693
102125, 79779
65056, 90621
68425, 21685
47970, 51971
51364, 20034
130036, 86833
62614, 42447
128356, 136380
100173, 25775
143880, 535
24665, 131501
101256, 96157
138347, 64930
22139, 32260
79868, 52884
140582, 114610
78413, 11719
54618, 111261
143910, 25749
134762, 45941
116447, 24313
121791, 85612
120543, 7588
26672, 84288
113974, 77566
116555, 73218
36650, 30458
129379, 4833
47041, 113234
67976, 75973
43012, 132637
106198, 24793
95793, 29011
10292, 36588
116397, 21611
138844, 91622
141165, 111232
117537, 84673
90492, 122831
95510, 83747
137962, 103054
109426, 87415
67424, 79245
25394, 72899
140290, 39192
127885, 28156
107886, 30067
79568, 47333
67033, 396
128822, 91285
123584, 96104
13454, 99968
45903, 122588
67974, 66717
109918, 48314
39942, 37986
95211, 57283
134100, 40960
43764, 88932
136718, 9669
143888, 106455
141033, 82490
128573, 10092
129508, 127445
23766, 143512
82529, 27661
102097, 40137
50701, 69408
87608, 108482
55616, 44865
78870, 96649
139648, 7434
147628, 101893
91451, 10423
45917, 144308
109603, 131486
70356, 61149
1423, 49094
73437, 28649
21013, 88080
59685, 49071
76569, 118137
19934, 3819
107132, 116248
56233, 26512
14692, 111907
33733, 65890
73244, 38904
18457, 47771
63897, 31139
68503, 61320
31635, 124990
26375, 66186
59833, 119534
17298, 99958
104483, 87560
11776, 121931
129230, 18038
97099, 127671
66001, 118057
11304, 125693
42219, 138773
135909, 43542
135889, 1170
21769, 50969
19315, 64909
33559, 88586
54184, 3713
144187, 105564
118153, 125445
38269, 113302
74997, 129647
105039, 75561
86063, 32310
131638, 35020
92285, 139669
16915, 148414
30325, 19513
71583, 49161
105024, 56295
20203, 5921
32395, 100658
94424, 149760
138156, 115035
149175, 79314
8699, 125574
139874, 134436
109107, 25195
147039, 33419
96386, 75755
119384, 127412
114652, 60037
30661, 115348
17946, 33210
99069, 72847
43874, 94610
133064, 92954
143843, 114283
52511, 142518
92525, 127735
113124, 117903
41542, 63222
90171, 98928
30534, 142930
29882, 91951
108340, 65168
